tag_0,tag_1,p
ZPL,ZPR,0.001282051282051282
ZPL,NEE,0.007692307692307693
ZPL,PO,0.002564102564102564
ZPL,NA,0.011538461538461539
ZPL,UPO,0.001282051282051282
ZPL,VVHOG,0.002564102564102564
ZPL,ASP,0.011538461538461539
ZPL,UPD,0.001282051282051282
ZPL,PA,0.002564102564102564
ZPL,BV,0.001282051282051282
ZPL,PDOENP,0.010256410256410256
ZPL,VTHSO,0.001282051282051282
ZPL,UPW,0.001282051282051282
ZPL,UXD,0.0038461538461538464
ZPL,RS,0.020512820512820513
ZPL,PEMP,0.00641025641025641
ZPL,UPS,0.001282051282051282
ZPL,PTEDP,0.001282051282051282
ZPL,PTEW,0.001282051282051282
ZPL,BO,0.001282051282051282
ZPL,NSED,0.002564102564102564
ZPL,RSF,0.001282051282051282
ZPL,VTHSG,0.002564102564102564
ZPL,PTEB,0.001282051282051282
ZPL,PV,0.001282051282051282
ZPL,PEMB,0.002564102564102564
ZPL,RA,0.014102564102564103
ZPL,PDOEW,0.001282051282051282
ZPL,PDMB,0.001282051282051282
ZPL,AOA,0.001282051282051282
ZPL,PTENP,0.002564102564102564
ZPL,AVP,0.001282051282051282
ZPL,VTHOV,0.001282051282051282
ZPL,RV,0.011538461538461539
ZPL,RWD,0.002564102564102564
ZPL,VUOT,0.002564102564102564
ZPL,PDHEB,0.001282051282051282
ZPL,VTUOA,0.002564102564102564
ZPL,PDHENP,0.001282051282051282
ZPL,PDVENP,0.001282051282051282
ZPL,VVHOK,0.001282051282051282
ZPL,UPB,0.001282051282051282
ZPL,PW,0.001282051282051282
ZPL,PDVEB,0.001282051282051282
ZPL,PDMP,0.001282051282051282
ZPL,PDHEW,0.001282051282051282
ZPL,PDVEW,0.001282051282051282
ZPL,VVUOM,0.001282051282051282
ZPL,RK,0.03076923076923077
ZPL,THBB,0.002564102564102564
ZPL,THPB,0.001282051282051282
ZPL,THBO,0.002564102564102564
ZPL,NME,0.001282051282051282
ZPL,PDHEDP,0.001282051282051282
ZPL,PDVEDP,0.001282051282051282
ZPL,NSMD,0.001282051282051282
ZPL,PEENP,0.001282051282051282
ZPL,PEEB,0.001282051282051282
ZPL,PTMP,0.001282051282051282
ZPL,THNB,0.001282051282051282
ZPL,PDMW,0.001282051282051282
ZPL,AVA,0.001282051282051282
ZPL,PEMW,0.001282051282051282
ZPL,THPO,0.001282051282051282
ZPL,TRBB,0.001282051282051282
ZPL,TRAO,0.001282051282051282
ZPL,PEEDP,0.001282051282051282
ZPL,UPG,0.001282051282051282
ZPL,AOP,0.001282051282051282
ZPL,RO,0.001282051282051282
ZPL,TRBO,0.001282051282051282
RL,START,0.0022935779816513763
RL,STOP,0.0022935779816513763
RL,LB,0.009174311926605505
RL,NSE,0.02522935779816514
RL,SVS,0.011467889908256881
RL,ASA,0.0022935779816513763
RL,NSM,0.016055045871559634
RL,VTHOK,0.0045871559633027525
RL,LO,0.0045871559633027525
RL,THAB,0.0045871559633027525
RL,NM,0.0022935779816513763
RL,UPI,0.006880733944954129
RL,VTHOG,0.03669724770642202
RL,PB,0.006880733944954129
RL,VTUOP,0.0022935779816513763
RL,ZE,0.011467889908256881
RL,KN,0.04357798165137615
RL,ZM,0.020642201834862386
RL,KO,0.0022935779816513763
RL,TRAB,0.0022935779816513763
RL,VTHOO,0.013761467889908258
RL,VVHOO,0.0022935779816513763
RL,VVUOP,0.0022935779816513763
RL,BS,0.009174311926605505
RL,VTUOM,0.034403669724770644
RL,THAO,0.0022935779816513763
RL,UPV,0.0022935779816513763
RL,ZPL,0.0045871559633027525
RL,RL,0.0022935779816513763
RL,ZPR,0.09403669724770643
RL,NEE,0.013761467889908258
RL,PO,0.0022935779816513763
RL,NA,0.0022935779816513763
RL,UPO,0.0022935779816513763
RL,VVHOG,0.01834862385321101
RL,ASP,0.0022935779816513763
RL,UPD,0.0022935779816513763
RL,PA,0.0045871559633027525
RL,BV,0.0022935779816513763
RL,PDOENP,0.0022935779816513763
RL,VTHSO,0.0022935779816513763
RL,UPW,0.0045871559633027525
RL,UXD,0.0022935779816513763
RL,RS,0.01834862385321101
RL,PEMP,0.0022935779816513763
RL,UPS,0.020642201834862386
RL,PTEDP,0.0022935779816513763
RL,PTEW,0.0022935779816513763
RL,BO,0.0022935779816513763
RL,NSED,0.0022935779816513763
RL,RSF,0.0022935779816513763
RL,VTHSG,0.0022935779816513763
RL,PTEB,0.0022935779816513763
RL,PV,0.0022935779816513763
RL,PEMB,0.0022935779816513763
RL,RA,0.0022935779816513763
RL,PDOEW,0.0022935779816513763
RL,PDMB,0.0022935779816513763
RL,AOA,0.0022935779816513763
RL,PTENP,0.0022935779816513763
RL,AVP,0.0022935779816513763
RL,VTHOV,0.0022935779816513763
RL,RV,0.0022935779816513763
RL,RWD,0.0022935779816513763
RL,VUOT,0.0045871559633027525
RL,PDHEB,0.0022935779816513763
RL,VTUOA,0.0022935779816513763
RL,PDHENP,0.0022935779816513763
RL,PDVENP,0.0022935779816513763
RL,VVHOK,0.0022935779816513763
RL,UPB,0.0022935779816513763
RL,PW,0.0022935779816513763
RL,PDVEB,0.0022935779816513763
RL,PDMP,0.0022935779816513763
RL,PDHEW,0.0022935779816513763
RL,PDVEW,0.0022935779816513763
RL,VVUOM,0.0022935779816513763
RL,RK,0.0022935779816513763
RL,THBB,0.0022935779816513763
RL,THPB,0.0022935779816513763
RL,THBO,0.0022935779816513763
RL,NME,0.0022935779816513763
RL,PDHEDP,0.0022935779816513763
RL,PDVEDP,0.0022935779816513763
RL,NSMD,0.0022935779816513763
RL,PEENP,0.0022935779816513763
RL,PEEB,0.0022935779816513763
RL,PTMP,0.0022935779816513763
RL,THNB,0.0022935779816513763
RL,PDMW,0.0022935779816513763
RL,AVA,0.0022935779816513763
RL,PEMW,0.0022935779816513763
RL,THPO,0.0022935779816513763
RL,TRBB,0.0022935779816513763
RL,TRAO,0.0022935779816513763
RL,PEEDP,0.0022935779816513763
RL,UPG,0.0022935779816513763
RL,AOP,0.0022935779816513763
RL,RO,0.0022935779816513763
RL,TRBO,0.0022935779816513763
ZPR,START,0.0013123359580052493
ZPR,STOP,0.06430446194225722
ZPR,LB,0.0026246719160104987
ZPR,NSE,0.007874015748031496
ZPR,SVS,0.03412073490813648
ZPR,ASA,0.005249343832020997
ZPR,NSM,0.003937007874015748
ZPR,VTHOK,0.007874015748031496
ZPR,LO,0.0026246719160104987
ZPR,THAB,0.0013123359580052493
ZPR,NM,0.0026246719160104987
ZPR,UPI,0.009186351706036745
ZPR,VTHOG,0.02099737532808399
ZPR,PB,0.02230971128608924
ZPR,VTUOP,0.0026246719160104987
ZPR,ZE,0.05905511811023622
ZPR,KN,0.04330708661417323
ZPR,ZM,0.06692913385826772
ZPR,KO,0.003937007874015748
ZPR,TRAB,0.0013123359580052493
ZPR,VTHOO,0.005249343832020997
ZPR,VVHOO,0.0013123359580052493
ZPR,VVUOP,0.005249343832020997
ZPR,BS,0.007874015748031496
ZPR,VTUOM,0.011811023622047244
ZPR,THAO,0.0013123359580052493
ZPR,UPV,0.0013123359580052493
ZPR,ZPL,0.003937007874015748
ZPR,RL,0.0013123359580052493
ZPR,ZPR,0.005249343832020997
ZPR,NEE,0.0026246719160104987
ZPR,PO,0.0013123359580052493
ZPR,NA,0.0026246719160104987
ZPR,UPO,0.005249343832020997
ZPR,VVHOG,0.027559055118110236
ZPR,ASP,0.003937007874015748
ZPR,UPD,0.0013123359580052493
ZPR,PA,0.0013123359580052493
ZPR,BV,0.0013123359580052493
ZPR,PDOENP,0.0013123359580052493
ZPR,VTHSO,0.0013123359580052493
ZPR,UPW,0.010498687664041995
ZPR,UXD,0.0013123359580052493
ZPR,RS,0.0013123359580052493
ZPR,PEMP,0.0013123359580052493
ZPR,UPS,0.003937007874015748
ZPR,PTEDP,0.0013123359580052493
ZPR,PTEW,0.0013123359580052493
ZPR,BO,0.0013123359580052493
ZPR,NSED,0.003937007874015748
ZPR,RSF,0.0013123359580052493
ZPR,VTHSG,0.006561679790026247
ZPR,PTEB,0.0013123359580052493
ZPR,PV,0.0013123359580052493
ZPR,PEMB,0.0013123359580052493
ZPR,RA,0.0013123359580052493
ZPR,PDOEW,0.0026246719160104987
ZPR,PDMB,0.0013123359580052493
ZPR,AOA,0.0013123359580052493
ZPR,PTENP,0.0013123359580052493
ZPR,AVP,0.0013123359580052493
ZPR,VTHOV,0.003937007874015748
ZPR,RV,0.0026246719160104987
ZPR,RWD,0.0026246719160104987
ZPR,VUOT,0.0026246719160104987
ZPR,PDHEB,0.0013123359580052493
ZPR,VTUOA,0.003937007874015748
ZPR,PDHENP,0.0013123359580052493
ZPR,PDVENP,0.0013123359580052493
ZPR,VVHOK,0.0013123359580052493
ZPR,UPB,0.0013123359580052493
ZPR,PW,0.0013123359580052493
ZPR,PDVEB,0.0013123359580052493
ZPR,PDMP,0.0013123359580052493
ZPR,PDHEW,0.0013123359580052493
ZPR,PDVEW,0.0013123359580052493
ZPR,VVUOM,0.0013123359580052493
ZPR,RK,0.0013123359580052493
ZPR,THBB,0.0013123359580052493
ZPR,THPB,0.0013123359580052493
ZPR,THBO,0.0013123359580052493
ZPR,NME,0.0013123359580052493
ZPR,PDHEDP,0.0013123359580052493
ZPR,PDVEDP,0.0013123359580052493
ZPR,NSMD,0.0013123359580052493
ZPR,PEENP,0.0013123359580052493
ZPR,PEEB,0.0013123359580052493
ZPR,PTMP,0.0013123359580052493
ZPR,THNB,0.0013123359580052493
ZPR,PDMW,0.0013123359580052493
ZPR,AVA,0.0013123359580052493
ZPR,PEMW,0.0013123359580052493
ZPR,THPO,0.0013123359580052493
ZPR,TRBB,0.0013123359580052493
ZPR,TRAO,0.0013123359580052493
ZPR,PEEDP,0.0013123359580052493
ZPR,UPG,0.0013123359580052493
ZPR,AOP,0.0013123359580052493
ZPR,RO,0.0013123359580052493
ZPR,TRBO,0.0013123359580052493
NEE,START,0.0008130081300813008
NEE,STOP,0.01056910569105691
NEE,LB,0.0032520325203252032
NEE,NSE,0.015447154471544716
NEE,SVS,0.026829268292682926
NEE,ASA,0.0040650406504065045
NEE,NSM,0.0016260162601626016
NEE,VTHOK,0.004878048780487805
NEE,LO,0.0016260162601626016
NEE,THAB,0.0016260162601626016
NEE,NM,0.0008130081300813008
NEE,UPI,0.01056910569105691
NEE,VTHOG,0.00975609756097561
NEE,PB,0.00894308943089431
NEE,VTUOP,0.0008130081300813008
NEE,ZE,0.023577235772357725
NEE,KN,0.032520325203252036
NEE,ZM,0.09349593495934959
NEE,KO,0.0040650406504065045
NEE,TRAB,0.0008130081300813008
NEE,VTHOO,0.005691056910569106
NEE,VVHOO,0.0032520325203252032
NEE,VVUOP,0.0008130081300813008
NEE,BS,0.00894308943089431
NEE,VTUOM,0.005691056910569106
NEE,THAO,0.0016260162601626016
NEE,UPV,0.0016260162601626016
NEE,ZPL,0.014634146341463415
NEE,RL,0.0008130081300813008
NEE,ZPR,0.0065040650406504065
NEE,NEE,0.11382113821138211
NEE,PO,0.0016260162601626016
NEE,NA,0.0016260162601626016
NEE,UPO,0.0024390243902439024
NEE,VVHOG,0.02195121951219512
NEE,ASP,0.0065040650406504065
NEE,UPD,0.0008130081300813008
NEE,PA,0.0008130081300813008
NEE,BV,0.0016260162601626016
NEE,PDOENP,0.0008130081300813008
NEE,VTHSO,0.0008130081300813008
NEE,UPW,0.008130081300813009
NEE,UXD,0.0008130081300813008
NEE,RS,0.01056910569105691
NEE,PEMP,0.0008130081300813008
NEE,UPS,0.013008130081300813
NEE,PTEDP,0.0008130081300813008
NEE,PTEW,0.0008130081300813008
NEE,BO,0.0008130081300813008
NEE,NSED,0.0008130081300813008
NEE,RSF,0.0008130081300813008
NEE,VTHSG,0.0016260162601626016
NEE,PTEB,0.0008130081300813008
NEE,PV,0.0008130081300813008
NEE,PEMB,0.0008130081300813008
NEE,RA,0.0024390243902439024
NEE,PDOEW,0.0008130081300813008
NEE,PDMB,0.0008130081300813008
NEE,AOA,0.0008130081300813008
NEE,PTENP,0.0008130081300813008
NEE,AVP,0.0008130081300813008
NEE,VTHOV,0.0008130081300813008
NEE,RV,0.0008130081300813008
NEE,RWD,0.0008130081300813008
NEE,VUOT,0.0024390243902439024
NEE,PDHEB,0.0016260162601626016
NEE,VTUOA,0.0008130081300813008
NEE,PDHENP,0.0008130081300813008
NEE,PDVENP,0.0008130081300813008
NEE,VVHOK,0.0008130081300813008
NEE,UPB,0.0008130081300813008
NEE,PW,0.0008130081300813008
NEE,PDVEB,0.0008130081300813008
NEE,PDMP,0.0008130081300813008
NEE,PDHEW,0.0008130081300813008
NEE,PDVEW,0.0008130081300813008
NEE,VVUOM,0.0008130081300813008
NEE,RK,0.0008130081300813008
NEE,THBB,0.0008130081300813008
NEE,THPB,0.0008130081300813008
NEE,THBO,0.0008130081300813008
NEE,NME,0.0008130081300813008
NEE,PDHEDP,0.0008130081300813008
NEE,PDVEDP,0.0008130081300813008
NEE,NSMD,0.0008130081300813008
NEE,PEENP,0.0008130081300813008
NEE,PEEB,0.0008130081300813008
NEE,PTMP,0.0008130081300813008
NEE,THNB,0.0008130081300813008
NEE,PDMW,0.0008130081300813008
NEE,AVA,0.0008130081300813008
NEE,PEMW,0.0008130081300813008
NEE,THPO,0.0008130081300813008
NEE,TRBB,0.0008130081300813008
NEE,TRAO,0.0008130081300813008
NEE,PEEDP,0.0008130081300813008
NEE,UPG,0.0008130081300813008
NEE,AOP,0.0008130081300813008
NEE,RO,0.0008130081300813008
NEE,TRBO,0.0008130081300813008
PO,START,0.001466275659824047
PO,STOP,0.002932551319648094
PO,LB,0.002932551319648094
PO,NSE,0.14516129032258066
PO,SVS,0.04252199413489736
PO,ASA,0.06598240469208211
PO,NSM,0.007331378299120235
PO,VTHOK,0.001466275659824047
PO,LO,0.002932551319648094
PO,THAB,0.002932551319648094
PO,NM,0.016129032258064516
PO,UPI,0.01466275659824047
PO,VTHOG,0.005865102639296188
PO,PB,0.02932551319648094
PO,VTUOP,0.001466275659824047
PO,ZE,0.008797653958944282
PO,KN,0.001466275659824047
PO,ZM,0.005865102639296188
PO,KO,0.005865102639296188
PO,TRAB,0.001466275659824047
PO,VTHOO,0.002932551319648094
PO,VVHOO,0.001466275659824047
PO,VVUOP,0.001466275659824047
PO,BS,0.007331378299120235
PO,VTUOM,0.010263929618768328
PO,THAO,0.002932551319648094
PO,UPV,0.002932551319648094
PO,ZPL,0.002932551319648094
PO,RL,0.001466275659824047
PO,ZPR,0.001466275659824047
PO,NEE,0.001466275659824047
PO,PO,0.001466275659824047
PO,NA,0.011730205278592375
PO,UPO,0.002932551319648094
PO,VVHOG,0.008797653958944282
PO,ASP,0.013196480938416423
PO,UPD,0.01466275659824047
PO,PA,0.002932551319648094
PO,BV,0.001466275659824047
PO,PDOENP,0.001466275659824047
PO,VTHSO,0.005865102639296188
PO,UPW,0.001466275659824047
PO,UXD,0.001466275659824047
PO,RS,0.005865102639296188
PO,PEMP,0.001466275659824047
PO,UPS,0.005865102639296188
PO,PTEDP,0.001466275659824047
PO,PTEW,0.001466275659824047
PO,BO,0.001466275659824047
PO,NSED,0.001466275659824047
PO,RSF,0.001466275659824047
PO,VTHSG,0.004398826979472141
PO,PTEB,0.001466275659824047
PO,PV,0.001466275659824047
PO,PEMB,0.001466275659824047
PO,RA,0.001466275659824047
PO,PDOEW,0.001466275659824047
PO,PDMB,0.002932551319648094
PO,AOA,0.001466275659824047
PO,PTENP,0.001466275659824047
PO,AVP,0.001466275659824047
PO,VTHOV,0.001466275659824047
PO,RV,0.001466275659824047
PO,RWD,0.002932551319648094
PO,VUOT,0.004398826979472141
PO,PDHEB,0.001466275659824047
PO,VTUOA,0.001466275659824047
PO,PDHENP,0.001466275659824047
PO,PDVENP,0.001466275659824047
PO,VVHOK,0.001466275659824047
PO,UPB,0.001466275659824047
PO,PW,0.001466275659824047
PO,PDVEB,0.001466275659824047
PO,PDMP,0.001466275659824047
PO,PDHEW,0.001466275659824047
PO,PDVEW,0.001466275659824047
PO,VVUOM,0.001466275659824047
PO,RK,0.001466275659824047
PO,THBB,0.001466275659824047
PO,THPB,0.001466275659824047
PO,THBO,0.002932551319648094
PO,NME,0.001466275659824047
PO,PDHEDP,0.001466275659824047
PO,PDVEDP,0.001466275659824047
PO,NSMD,0.001466275659824047
PO,PEENP,0.001466275659824047
PO,PEEB,0.001466275659824047
PO,PTMP,0.001466275659824047
PO,THNB,0.001466275659824047
PO,PDMW,0.001466275659824047
PO,AVA,0.001466275659824047
PO,PEMW,0.001466275659824047
PO,THPO,0.001466275659824047
PO,TRBB,0.001466275659824047
PO,TRAO,0.001466275659824047
PO,PEEDP,0.001466275659824047
PO,UPG,0.001466275659824047
PO,AOP,0.001466275659824047
PO,RO,0.001466275659824047
PO,TRBO,0.001466275659824047
NA,START,0.0002261420171867933
NA,STOP,0.01786521935775667
NA,LB,0.0013568521031207597
NA,NSE,0.0024875621890547263
NA,SVS,0.18815015829941203
NA,ASA,0.0004522840343735866
NA,NSM,0.0006784260515603799
NA,VTHOK,0.0067842605156037995
NA,LO,0.0011307100859339666
NA,THAB,0.0002261420171867933
NA,NM,0.0002261420171867933
NA,UPI,0.027137042062415198
NA,VTHOG,0.03980099502487562
NA,PB,0.016508367254635913
NA,VTUOP,0.002939846223428313
NA,ZE,0.014925373134328358
NA,KN,0.0540479421076436
NA,ZM,0.04093170511080959
NA,KO,0.0065581184984170055
NA,TRAB,0.0002261420171867933
NA,VTHOO,0.005201266395296246
NA,VVHOO,0.0013568521031207597
NA,VVUOP,0.0011307100859339666
NA,BS,0.007010402532790593
NA,VTUOM,0.011985526910900044
NA,THAO,0.0006784260515603799
NA,UPV,0.0006784260515603799
NA,ZPL,0.0047489823609226595
NA,RL,0.0002261420171867933
NA,ZPR,0.0013568521031207597
NA,NEE,0.0004522840343735866
NA,PO,0.0002261420171867933
NA,NA,0.0006784260515603799
NA,UPO,0.002261420171867933
NA,VVHOG,0.015377657168701944
NA,ASP,0.0020352781546811396
NA,UPD,0.0002261420171867933
NA,PA,0.0002261420171867933
NA,BV,0.0009045680687471732
NA,PDOENP,0.0002261420171867933
NA,VTHSO,0.0018091361374943465
NA,UPW,0.007010402532790593
NA,UXD,0.0004522840343735866
NA,RS,0.0002261420171867933
NA,PEMP,0.0006784260515603799
NA,UPS,0.001582994120307553
NA,PTEDP,0.0002261420171867933
NA,PTEW,0.0002261420171867933
NA,BO,0.0002261420171867933
NA,NSED,0.0002261420171867933
NA,RSF,0.0002261420171867933
NA,VTHSG,0.003844414292175486
NA,PTEB,0.0002261420171867933
NA,PV,0.0002261420171867933
NA,PEMB,0.0002261420171867933
NA,RA,0.0002261420171867933
NA,PDOEW,0.0002261420171867933
NA,PDMB,0.0002261420171867933
NA,AOA,0.0002261420171867933
NA,PTENP,0.0002261420171867933
NA,AVP,0.0004522840343735866
NA,VTHOV,0.0002261420171867933
NA,RV,0.0002261420171867933
NA,RWD,0.0002261420171867933
NA,VUOT,0.001582994120307553
NA,PDHEB,0.0002261420171867933
NA,VTUOA,0.0006784260515603799
NA,PDHENP,0.0002261420171867933
NA,PDVENP,0.0002261420171867933
NA,VVHOK,0.0009045680687471732
NA,UPB,0.0002261420171867933
NA,PW,0.0002261420171867933
NA,PDVEB,0.0002261420171867933
NA,PDMP,0.0004522840343735866
NA,PDHEW,0.0002261420171867933
NA,PDVEW,0.0002261420171867933
NA,VVUOM,0.0011307100859339666
NA,RK,0.0002261420171867933
NA,THBB,0.0002261420171867933
NA,THPB,0.0002261420171867933
NA,THBO,0.0004522840343735866
NA,NME,0.0002261420171867933
NA,PDHEDP,0.0002261420171867933
NA,PDVEDP,0.0002261420171867933
NA,NSMD,0.0002261420171867933
NA,PEENP,0.0002261420171867933
NA,PEEB,0.0002261420171867933
NA,PTMP,0.0002261420171867933
NA,THNB,0.0002261420171867933
NA,PDMW,0.0002261420171867933
NA,AVA,0.0002261420171867933
NA,PEMW,0.0002261420171867933
NA,THPO,0.0002261420171867933
NA,TRBB,0.0002261420171867933
NA,TRAO,0.0002261420171867933
NA,PEEDP,0.0002261420171867933
NA,UPG,0.0002261420171867933
NA,AOP,0.0002261420171867933
NA,RO,0.0002261420171867933
NA,TRBO,0.0002261420171867933
UPO,START,0.001366120218579235
UPO,STOP,0.045081967213114756
UPO,LB,0.001366120218579235
UPO,NSE,0.001366120218579235
UPO,SVS,0.006830601092896175
UPO,ASA,0.00273224043715847
UPO,NSM,0.001366120218579235
UPO,VTHOK,0.001366120218579235
UPO,LO,0.001366120218579235
UPO,THAB,0.001366120218579235
UPO,NM,0.001366120218579235
UPO,UPI,0.001366120218579235
UPO,VTHOG,0.01366120218579235
UPO,PB,0.001366120218579235
UPO,VTUOP,0.001366120218579235
UPO,ZE,0.21448087431693988
UPO,KN,0.017759562841530054
UPO,ZM,0.1092896174863388
UPO,KO,0.009562841530054645
UPO,TRAB,0.001366120218579235
UPO,VTHOO,0.001366120218579235
UPO,VVHOO,0.001366120218579235
UPO,VVUOP,0.001366120218579235
UPO,BS,0.001366120218579235
UPO,VTUOM,0.006830601092896175
UPO,THAO,0.001366120218579235
UPO,UPV,0.001366120218579235
UPO,ZPL,0.004098360655737705
UPO,RL,0.001366120218579235
UPO,ZPR,0.015027322404371584
UPO,NEE,0.001366120218579235
UPO,PO,0.001366120218579235
UPO,NA,0.001366120218579235
UPO,UPO,0.001366120218579235
UPO,VVHOG,0.00273224043715847
UPO,ASP,0.001366120218579235
UPO,UPD,0.001366120218579235
UPO,PA,0.001366120218579235
UPO,BV,0.001366120218579235
UPO,PDOENP,0.001366120218579235
UPO,VTHSO,0.001366120218579235
UPO,UPW,0.001366120218579235
UPO,UXD,0.001366120218579235
UPO,RS,0.001366120218579235
UPO,PEMP,0.001366120218579235
UPO,UPS,0.001366120218579235
UPO,PTEDP,0.001366120218579235
UPO,PTEW,0.001366120218579235
UPO,BO,0.001366120218579235
UPO,NSED,0.001366120218579235
UPO,RSF,0.001366120218579235
UPO,VTHSG,0.001366120218579235
UPO,PTEB,0.001366120218579235
UPO,PV,0.001366120218579235
UPO,PEMB,0.001366120218579235
UPO,RA,0.001366120218579235
UPO,PDOEW,0.001366120218579235
UPO,PDMB,0.001366120218579235
UPO,AOA,0.001366120218579235
UPO,PTENP,0.001366120218579235
UPO,AVP,0.001366120218579235
UPO,VTHOV,0.001366120218579235
UPO,RV,0.001366120218579235
UPO,RWD,0.001366120218579235
UPO,VUOT,0.001366120218579235
UPO,PDHEB,0.001366120218579235
UPO,VTUOA,0.001366120218579235
UPO,PDHENP,0.001366120218579235
UPO,PDVENP,0.001366120218579235
UPO,VVHOK,0.001366120218579235
UPO,UPB,0.001366120218579235
UPO,PW,0.001366120218579235
UPO,PDVEB,0.001366120218579235
UPO,PDMP,0.001366120218579235
UPO,PDHEW,0.001366120218579235
UPO,PDVEW,0.001366120218579235
UPO,VVUOM,0.001366120218579235
UPO,RK,0.001366120218579235
UPO,THBB,0.001366120218579235
UPO,THPB,0.001366120218579235
UPO,THBO,0.001366120218579235
UPO,NME,0.001366120218579235
UPO,PDHEDP,0.001366120218579235
UPO,PDVEDP,0.001366120218579235
UPO,NSMD,0.001366120218579235
UPO,PEENP,0.001366120218579235
UPO,PEEB,0.001366120218579235
UPO,PTMP,0.001366120218579235
UPO,THNB,0.001366120218579235
UPO,PDMW,0.001366120218579235
UPO,AVA,0.001366120218579235
UPO,PEMW,0.001366120218579235
UPO,THPO,0.001366120218579235
UPO,TRBB,0.001366120218579235
UPO,TRAO,0.001366120218579235
UPO,PEEDP,0.001366120218579235
UPO,UPG,0.001366120218579235
UPO,AOP,0.001366120218579235
UPO,RO,0.001366120218579235
UPO,TRBO,0.001366120218579235
VVHOG,START,0.0005319148936170213
VVHOG,STOP,0.0005319148936170213
VVHOG,LB,0.0010638297872340426
VVHOG,NSE,0.0005319148936170213
VVHOG,SVS,0.04042553191489362
VVHOG,ASA,0.0005319148936170213
VVHOG,NSM,0.0005319148936170213
VVHOG,VTHOK,0.0026595744680851063
VVHOG,LO,0.0005319148936170213
VVHOG,THAB,0.0005319148936170213
VVHOG,NM,0.0005319148936170213
VVHOG,UPI,0.00425531914893617
VVHOG,VTHOG,0.0026595744680851063
VVHOG,PB,0.0031914893617021275
VVHOG,VTUOP,0.15851063829787235
VVHOG,ZE,0.022872340425531913
VVHOG,KN,0.019148936170212766
VVHOG,ZM,0.010638297872340425
VVHOG,KO,0.006914893617021276
VVHOG,TRAB,0.0005319148936170213
VVHOG,VTHOO,0.0005319148936170213
VVHOG,VVHOO,0.0005319148936170213
VVHOG,VVUOP,0.10159574468085106
VVHOG,BS,0.0005319148936170213
VVHOG,VTUOM,0.035106382978723406
VVHOG,THAO,0.0005319148936170213
VVHOG,UPV,0.0005319148936170213
VVHOG,ZPL,0.0005319148936170213
VVHOG,RL,0.0005319148936170213
VVHOG,ZPR,0.002127659574468085
VVHOG,NEE,0.0005319148936170213
VVHOG,PO,0.0005319148936170213
VVHOG,NA,0.0005319148936170213
VVHOG,UPO,0.0031914893617021275
VVHOG,VVHOG,0.0010638297872340426
VVHOG,ASP,0.0005319148936170213
VVHOG,UPD,0.0005319148936170213
VVHOG,PA,0.0005319148936170213
VVHOG,BV,0.0005319148936170213
VVHOG,PDOENP,0.0005319148936170213
VVHOG,VTHSO,0.0005319148936170213
VVHOG,UPW,0.0005319148936170213
VVHOG,UXD,0.0005319148936170213
VVHOG,RS,0.0005319148936170213
VVHOG,PEMP,0.0005319148936170213
VVHOG,UPS,0.0005319148936170213
VVHOG,PTEDP,0.0005319148936170213
VVHOG,PTEW,0.0005319148936170213
VVHOG,BO,0.0005319148936170213
VVHOG,NSED,0.0005319148936170213
VVHOG,RSF,0.0005319148936170213
VVHOG,VTHSG,0.0005319148936170213
VVHOG,PTEB,0.0005319148936170213
VVHOG,PV,0.0005319148936170213
VVHOG,PEMB,0.0005319148936170213
VVHOG,RA,0.0005319148936170213
VVHOG,PDOEW,0.0005319148936170213
VVHOG,PDMB,0.0005319148936170213
VVHOG,AOA,0.0005319148936170213
VVHOG,PTENP,0.0005319148936170213
VVHOG,AVP,0.0005319148936170213
VVHOG,VTHOV,0.0005319148936170213
VVHOG,RV,0.0005319148936170213
VVHOG,RWD,0.0005319148936170213
VVHOG,VUOT,0.06648936170212766
VVHOG,PDHEB,0.0005319148936170213
VVHOG,VTUOA,0.0005319148936170213
VVHOG,PDHENP,0.0005319148936170213
VVHOG,PDVENP,0.0005319148936170213
VVHOG,VVHOK,0.0005319148936170213
VVHOG,UPB,0.0005319148936170213
VVHOG,PW,0.0005319148936170213
VVHOG,PDVEB,0.0005319148936170213
VVHOG,PDMP,0.0005319148936170213
VVHOG,PDHEW,0.0005319148936170213
VVHOG,PDVEW,0.0005319148936170213
VVHOG,VVUOM,0.0010638297872340426
VVHOG,RK,0.0005319148936170213
VVHOG,THBB,0.0005319148936170213
VVHOG,THPB,0.0005319148936170213
VVHOG,THBO,0.0005319148936170213
VVHOG,NME,0.0005319148936170213
VVHOG,PDHEDP,0.0005319148936170213
VVHOG,PDVEDP,0.0005319148936170213
VVHOG,NSMD,0.0005319148936170213
VVHOG,PEENP,0.0005319148936170213
VVHOG,PEEB,0.0005319148936170213
VVHOG,PTMP,0.0005319148936170213
VVHOG,THNB,0.0005319148936170213
VVHOG,PDMW,0.0005319148936170213
VVHOG,AVA,0.0005319148936170213
VVHOG,PEMW,0.0005319148936170213
VVHOG,THPO,0.0005319148936170213
VVHOG,TRBB,0.0005319148936170213
VVHOG,TRAO,0.0005319148936170213
VVHOG,PEEDP,0.0005319148936170213
VVHOG,UPG,0.0005319148936170213
VVHOG,AOP,0.0005319148936170213
VVHOG,RO,0.0005319148936170213
VVHOG,TRBO,0.0005319148936170213
