tag_0,tag_1,p
RL,AVA,0.0012041048279497273
RL,PEMW,0.0003920341300301438
RL,THPO,0.0002520219407336639
RL,TRBB,0.0003920341300301438
RL,TRAO,0.00022401950287436788
RL,PEEDP,0.0002520219407336639
RL,UPG,0.00014001218929647993
RL,AOP,0.00014001218929647993
RL,RO,5.600487571859197e-05
RL,TRBO,2.8002437859295985e-05
ZPR,START,0.036585185063170204
ZPR,STOP,0.0474613179936838
ZPR,LB,0.11848088118252596
ZPR,NSE,0.1726758648396424
ZPR,SVS,0.1997495493707563
ZPR,ASA,0.08384699875026617
ZPR,NSM,0.09608149749493386
ZPR,VTHOK,0.021266683334428983
ZPR,LO,0.03144930431583406
ZPR,THAB,0.005768502199014973
ZPR,NM,0.020556355988567917
ZPR,UPI,0.029081930097017226
ZPR,VTHOG,0.08463386377060315
ZPR,PB,0.04313681746297117
ZPR,VTUOP,0.019240241409181007
ZPR,ZE,0.061690291245757145
ZPR,KN,0.07238442574773152
ZPR,ZM,0.08116738515703585
ZPR,KO,0.02901565882191997
ZPR,TRAB,0.002156187715165791
ZPR,VTHOO,0.01560505768716186
ZPR,VVHOO,0.002100182839447199
ZPR,VVUOP,0.010564618872488583
ZPR,BS,0.047224943229996354
ZPR,VTUOM,0.036927745897309426
ZPR,THAO,0.007784677724884284
ZPR,UPV,0.0037523266731456623
ZPR,ZPL,0.009974001077598701
ZPR,RL,0.0047044095603617254
ZPR,ZPR,0.00994856523958407
ZPR,NEE,0.016047963493221264
ZPR,PO,0.008148709417055132
ZPR,NA,0.06073985431665766
ZPR,UPO,0.009528528671694632
ZPR,VVHOG,0.029453891749154092
ZPR,ASP,0.015238459395146346
ZPR,UPD,0.0017081487094170553
ZPR,PA,0.012041048279497273
ZPR,BV,0.001736151147276351
ZPR,PDOENP,0.009940865440050075
ZPR,VTHSO,0.0034442998566934064
ZPR,UPW,0.011526968159083308
ZPR,UXD,0.0024642145316180466
ZPR,RS,0.015709367639065046
ZPR,PEMP,0.01380520186463292
ZPR,UPS,0.0068377280373575515
ZPR,PTEDP,0.0006440560707638076
ZPR,PTEW,5.600487571859197e-05
ZPR,BO,0.0004200365678894398
ZPR,NSED,0.0007611990218903223
ZPR,RSF,2.8002437859295985e-05
ZPR,VTHSG,0.008354992881448864
ZPR,PTEB,0.0033322901052562225
ZPR,PV,0.0005600487571859197
ZPR,PEMB,0.009464823996442042
ZPR,RA,0.0009520828872160635
ZPR,PDOEW,0.0005346129191712891
ZPR,PDMB,0.0029402559752260784
ZPR,AOA,0.0013441170172462072
ZPR,PTENP,0.006188538766904413
ZPR,AVP,0.0005880511950452157
ZPR,VTHOV,0.001517264844091314
ZPR,RV,0.0021867567528697524
ZPR,RWD,0.004146927403020471
ZPR,VUOT,0.011315551495000244
ZPR,PDHEB,0.0017641535851356473
ZPR,VTUOA,0.0020213087255586417
ZPR,PDHENP,0.0007280633843416956
ZPR,PDVENP,0.0006440560707638076
ZPR,VVHOK,0.002184190153025087
ZPR,UPB,8.400731357788795e-05
ZPR,PW,0.0001960170650150719
ZPR,PDVEB,0.0005040438814673278
ZPR,PDMP,0.0030522657266632623
ZPR,PDHEW,0.00011200975143718394
ZPR,PDVEW,2.8002437859295985e-05
ZPR,VVUOM,0.0006720585086231036
ZPR,RK,0.0018761633365728312
ZPR,THBB,0.0004200365678894398
ZPR,THPB,0.0007280633843416956
ZPR,THBO,0.0019881730880100153
ZPR,NME,8.400731357788795e-05
ZPR,PDHEDP,0.0001680146271557759
ZPR,PDVEDP,0.0001960170650150719
ZPR,NSMD,0.0001960170650150719
ZPR,PEENP,0.0018761633365728312
ZPR,PEEB,0.00028002437859295985
ZPR,PTMP,0.00011200975143718394
ZPR,THNB,2.8002437859295985e-05
ZPR,PDMW,8.400731357788795e-05
ZPR,AVA,0.0012041048279497273
ZPR,PEMW,0.0003920341300301438
ZPR,THPO,0.0002520219407336639
ZPR,TRBB,0.0003920341300301438
ZPR,TRAO,0.00022401950287436788
ZPR,PEEDP,0.0002520219407336639
ZPR,UPG,0.00014001218929647993
ZPR,AOP,0.00014001218929647993
ZPR,RO,5.600487571859197e-05
ZPR,TRBO,2.8002437859295985e-05
NEE,START,0.036585185063170204
NEE,STOP,0.038178105417152504
NEE,LB,0.1186525251683025
NEE,NSE,0.17393231485702068
NEE,SVS,0.19833268441339996
NEE,ASA,0.08369821389343651
NEE,NSM,0.09576106865232764
NEE,VTHOK,0.020797469634993106
NEE,LO,0.03135546157594688
NEE,THAB,0.0059012455618468315
NEE,NM,0.020329769885848885
NEE,UPI,0.029315333834685327
NEE,VTHOG,0.0826952492209681
NEE,PB,0.04083887344778522
NEE,VTUOP,0.019013655306461975
NEE,ZE,0.05543731688541172
NEE,KN,0.07031066161116493
NEE,ZM,0.08497082338391604
NEE,KO,0.029093460067809336
NEE,TRAB,0.002156187715165791
NEE,VTHOO,0.01572175955599591
NEE,VVHOO,0.0024984129279427745
NEE,VVUOP,0.009884860564331483
NEE,BS,0.04741944634471977
NEE,VTUOM,0.03591151725254831
NEE,THAO,0.007917421087716143
NEE,UPV,0.003885070035977521
NEE,ZPL,0.011777466040302229
NEE,RL,0.0047044095603617254
NEE,ZPR,0.01019801047124998
NEE,NEE,0.03427270482413055
NEE,PO,0.00828145277988699
NEE,NA,0.060646011576770485
NEE,UPO,0.00911425708920125
NEE,VVHOG,0.028373497128401745
NEE,ASP,0.015714490729531287
NEE,UPD,0.0017081487094170553
NEE,PA,0.012041048279497273
NEE,BV,0.0018688945101082094
NEE,PDOENP,0.009940865440050075
NEE,VTHSO,0.0034442998566934064
NEE,UPW,0.011135555705536801
NEE,UXD,0.0024642145316180466
NEE,RS,0.017302287993047345
NEE,PEMP,0.01380520186463292
NEE,UPS,0.00837570627439736
NEE,PTEDP,0.0006440560707638076
NEE,PTEW,5.600487571859197e-05
NEE,BO,0.0004200365678894398
NEE,NSED,0.00030802681645225583
NEE,RSF,2.8002437859295985e-05
NEE,VTHSG,0.00758139183340459
NEE,PTEB,0.0033322901052562225
NEE,PV,0.0005600487571859197
NEE,PEMB,0.009464823996442042
NEE,RA,0.0012175696128797803
NEE,PDOEW,0.00030802681645225583
NEE,PDMB,0.0029402559752260784
NEE,AOA,0.0013441170172462072
NEE,PTENP,0.006188538766904413
NEE,AVP,0.0005880511950452157
NEE,VTHOV,0.0010640926386532475
NEE,RV,0.001960170650150719
NEE,RWD,0.003920341300301438
NEE,VUOT,0.011354452117944927
NEE,PDHEB,0.0018968969479675056
NEE,VTUOA,0.0015681365201205752
NEE,PDHENP,0.0007280633843416956
NEE,PDVENP,0.0006440560707638076
NEE,VVHOK,0.002184190153025087
NEE,UPB,8.400731357788795e-05
NEE,PW,0.0001960170650150719
NEE,PDVEB,0.0005040438814673278
NEE,PDMP,0.0030522657266632623
NEE,PDHEW,0.00011200975143718394
NEE,PDVEW,2.8002437859295985e-05
NEE,VVUOM,0.0006720585086231036
NEE,RK,0.0018761633365728312
NEE,THBB,0.0004200365678894398
NEE,THPB,0.0007280633843416956
NEE,THBO,0.0019881730880100153
NEE,NME,8.400731357788795e-05
NEE,PDHEDP,0.0001680146271557759
NEE,PDVEDP,0.0001960170650150719
NEE,NSMD,0.0001960170650150719
NEE,PEENP,0.0018761633365728312
NEE,PEEB,0.00028002437859295985
NEE,PTMP,0.00011200975143718394
NEE,THNB,2.8002437859295985e-05
NEE,PDMW,8.400731357788795e-05
NEE,AVA,0.0012041048279497273
NEE,PEMW,0.0003920341300301438
NEE,THPO,0.0002520219407336639
NEE,TRBB,0.0003920341300301438
NEE,TRAO,0.00022401950287436788
NEE,PEEDP,0.0002520219407336639
NEE,UPG,0.00014001218929647993
NEE,AOP,0.00014001218929647993
NEE,RO,5.600487571859197e-05
NEE,TRBO,2.8002437859295985e-05
PO,START,0.036585185063170204
PO,STOP,0.03684291702193309
PO,LB,0.11851202703856982
PO,NSE,0.1968006662848101
PO,SVS,0.20130139164814131
PO,ASA,0.09450744662767609
PO,NSM,0.09665925312454733
PO,VTHOK,0.020133752820833815
PO,LO,0.031480450171877915
PO,THAB,0.0060262341577778595
PO,NM,0.022907089473477752
PO,UPI,0.030042001109569005
PO,VTHOG,0.08200826810610631
PO,PB,0.044408347035961485
PO,VTUOP,0.019013655306461975
PO,ZE,0.053009162519934115
PO,KN,0.06513367046072245
PO,ZM,0.07061127589737284
PO,KO,0.029335682492770562
PO,TRAB,0.002156187715165791
PO,VTHOO,0.015183031337767649
PO,VVHOO,0.002100182839447199
PO,VVUOP,0.009884860564331483
PO,BS,0.04712294055145274
PO,VTUOM,0.036661448828134484
PO,THAO,0.00804240968364717
PO,UPV,0.004010058631908549
PO,ZPL,0.009778560830923523
PO,RL,0.0047044095603617254
PO,ZPR,0.009268806931426971
PO,NEE,0.015821377390502232
PO,PO,0.008148709417055132
PO,NA,0.06231739192527883
PO,UPO,0.00910650232230042
PO,VVHOG,0.02621082948858786
PO,ASP,0.016847142859811374
PO,UPD,0.004027736338283035
PO,PA,0.01229878023826016
PO,BV,0.001736151147276351
PO,PDOENP,0.009940865440050075
PO,VTHSO,0.0042174957329820665
PO,UPW,0.009940865440050075
PO,UXD,0.0024642145316180466
PO,RS,0.016482563515353706
PO,PEMP,0.01380520186463292
PO,UPS,0.007157751708208144
PO,PTEDP,0.0006440560707638076
PO,PTEW,5.600487571859197e-05
PO,BO,0.0004200365678894398
PO,NSED,0.00030802681645225583
PO,RSF,2.8002437859295985e-05
PO,VTHSG,0.007964112388098505
PO,PTEB,0.0033322901052562225
PO,PV,0.0005600487571859197
PO,PEMB,0.009464823996442042
PO,RA,0.0009520828872160635
PO,PDOEW,0.00030802681645225583
PO,PDMB,0.003197987933988965
PO,AOA,0.0013441170172462072
PO,PTENP,0.006188538766904413
PO,AVP,0.0005880511950452157
PO,VTHOV,0.0010640926386532475
PO,RV,0.001960170650150719
PO,RWD,0.004178073259064325
PO,VUOT,0.011604429309806983
PO,PDHEB,0.0017641535851356473
PO,VTUOA,0.0015681365201205752
PO,PDHENP,0.0007280633843416956
PO,PDVENP,0.0006440560707638076
PO,VVHOK,0.002184190153025087
PO,UPB,8.400731357788795e-05
PO,PW,0.0001960170650150719
PO,PDVEB,0.0005040438814673278
PO,PDMP,0.0030522657266632623
PO,PDHEW,0.00011200975143718394
PO,PDVEW,2.8002437859295985e-05
PO,VVUOM,0.0006720585086231036
PO,RK,0.0018761633365728312
PO,THBB,0.0004200365678894398
PO,THPB,0.0007280633843416956
PO,THBO,0.002245905046772902
PO,NME,8.400731357788795e-05
PO,PDHEDP,0.0001680146271557759
PO,PDVEDP,0.0001960170650150719
PO,NSMD,0.0001960170650150719
PO,PEENP,0.0018761633365728312
PO,PEEB,0.00028002437859295985
PO,PTMP,0.00011200975143718394
PO,THNB,2.8002437859295985e-05
PO,PDMW,8.400731357788795e-05
PO,AVA,0.0012041048279497273
PO,PEMW,0.0003920341300301438
PO,THPO,0.0002520219407336639
PO,TRBB,0.0003920341300301438
PO,TRAO,0.00022401950287436788
PO,PEEDP,0.0002520219407336639
PO,UPG,0.00014001218929647993
PO,AOP,0.00014001218929647993
PO,RO,5.600487571859197e-05
PO,TRBO,2.8002437859295985e-05
NA,START,0.036585185063170204
NA,STOP,0.03929226511870005
NA,LB,0.11842782585259731
NA,NSE,0.17188999587162798
NA,SVS,0.22292571124054078
NA,ASA,0.08320194659666715
NA,NSM,0.09569773759861194
NA,VTHOK,0.021140231303017988
NA,LO,0.031361542831347324
NA,THAB,0.005768502199014973
NA,NM,0.020329769885848885
NA,UPI,0.03185244587311395
NA,VTHOG,0.08730864927748078
NA,PB,0.04201028294764803
NA,VTUOP,0.019430129161158875
NA,ZE,0.05397640277239455
NA,KN,0.0733937352455443
NA,ZM,0.07608518784153769
NA,KO,0.029534258944108
NA,TRAB,0.002156187715165791
NA,VTHOO,0.01568883477928241
NA,VVHOO,0.002273713612237574
NA,VVUOP,0.010023685182563783
NA,BS,0.04713319735314344
NA,VTUOM,0.03691977711257706
NA,THAO,0.007854090034000434
NA,UPV,0.003821738982261812
NA,ZPL,0.010214951963322135
NA,RL,0.0047044095603617254
NA,ZPR,0.009442337704217346
NA,NEE,0.015856083545060306
NA,PO,0.008148709417055132
NA,NA,0.06058268052305477
NA,UPO,0.009161125754560207
NA,VVHOG,0.02724748205016445
NA,ASP,0.015062936426172879
NA,UPD,0.0017081487094170553
NA,PA,0.012041048279497273
NA,BV,0.001840269610950576
NA,PDOENP,0.009940865440050075
NA,VTHSO,0.003687242938599931
NA,UPW,0.010982050076792323
NA,UXD,0.0024989206861761215
NA,RS,0.015709367639065046
NA,PEMP,0.013874614173749071
NA,UPS,0.006592792759267934
NA,PTEDP,0.0006440560707638076
NA,PTEW,5.600487571859197e-05
NA,BO,0.0004200365678894398
NA,NSED,0.00030802681645225583
NA,RSF,2.8002437859295985e-05
NA,VTHSG,0.00800394694350193
NA,PTEB,0.0033322901052562225
NA,PV,0.0005600487571859197
NA,PEMB,0.009464823996442042
NA,RA,0.0009520828872160635
NA,PDOEW,0.00030802681645225583
NA,PDMB,0.0029402559752260784
NA,AOA,0.0013441170172462072
NA,PTENP,0.006188538766904413
NA,AVP,0.0006227573496032907
NA,VTHOV,0.0010640926386532475
NA,RV,0.001960170650150719
NA,RWD,0.003920341300301438
NA,VUOT,0.01129720231962966
NA,PDHEB,0.0017641535851356473
NA,VTUOA,0.0016375488292367252
NA,PDHENP,0.0007280633843416956
NA,PDVENP,0.0006440560707638076
NA,VVHOK,0.0022883086166993116
NA,UPB,8.400731357788795e-05
NA,PW,0.0001960170650150719
NA,PDVEB,0.0005040438814673278
NA,PDMP,0.003086971881221337
NA,PDHEW,0.00011200975143718394
NA,PDVEW,2.8002437859295985e-05
NA,VVUOM,0.0008108831268554034
NA,RK,0.0018761633365728312
NA,THBB,0.0004200365678894398
NA,THPB,0.0007280633843416956
NA,THBO,0.00202287924256809
NA,NME,8.400731357788795e-05
NA,PDHEDP,0.0001680146271557759
NA,PDVEDP,0.0001960170650150719
NA,NSMD,0.0001960170650150719
NA,PEENP,0.0018761633365728312
NA,PEEB,0.00028002437859295985
NA,PTMP,0.00011200975143718394
NA,THNB,2.8002437859295985e-05
NA,PDMW,8.400731357788795e-05
NA,AVA,0.0012041048279497273
NA,PEMW,0.0003920341300301438
NA,THPO,0.0002520219407336639
NA,TRBB,0.0003920341300301438
NA,TRAO,0.00022401950287436788
NA,PEEDP,0.0002520219407336639
NA,UPG,0.00014001218929647993
NA,AOP,0.00014001218929647993
NA,RO,5.600487571859197e-05
NA,TRBO,2.8002437859295985e-05
UPO,START,0.036585185063170204
UPO,STOP,0.04418012177203096
UPO,LB,0.11825429507980693
UPO,NSE,0.17154293432604723
UPO,SVS,0.1950342638913881
UPO,ASA,0.08340458221426097
UPO,NSM,0.09562832528949579
UPO,VTHOK,0.020133752820833815
UPO,LO,0.031222718213115026
UPO,THAB,0.005768502199014973
UPO,NM,0.020329769885848885
UPO,UPI,0.027722413480703027
UPO,VTHOG,0.08337114817918474
UPO,PB,0.039511439819466636
UPO,VTUOP,0.019013655306461975
UPO,ZE,0.08874581918181589
UPO,KN,0.06798177172654524
UPO,ZM,0.08858808002108419
UPO,KO,0.029986537249393295
UPO,TRAB,0.002156187715165791
UPO,VTHOO,0.014925299379004761
UPO,VVHOO,0.002100182839447199
UPO,VVUOP,0.009884860564331483
UPO,BS,0.04609201271640119
UPO,VTUOM,0.036064424164164756
UPO,THAO,0.007784677724884284
UPO,UPV,0.0037523266731456623
UPO,ZPL,0.009995512416464434
UPO,RL,0.0047044095603617254
UPO,ZPR,0.011642224652945959
UPO,NEE,0.015821377390502232
UPO,PO,0.008148709417055132
UPO,NA,0.060513268213938626
UPO,UPO,0.008848770363537532
UPO,VVHOG,0.025159511466925327
UPO,ASP,0.01478528718970828
UPO,UPD,0.0017081487094170553
UPO,PA,0.012041048279497273
UPO,BV,0.001736151147276351
UPO,PDOENP,0.009940865440050075
UPO,VTHSO,0.0034442998566934064
UPO,UPW,0.009940865440050075
UPO,UXD,0.0024642145316180466
UPO,RS,0.015709367639065046
UPO,PEMP,0.01380520186463292
UPO,UPS,0.006384555831919485
UPO,PTEDP,0.0006440560707638076
UPO,PTEW,5.600487571859197e-05
UPO,BO,0.0004200365678894398
UPO,NSED,0.00030802681645225583
UPO,RSF,2.8002437859295985e-05
UPO,VTHSG,0.007448648470572731
UPO,PTEB,0.0033322901052562225
UPO,PV,0.0005600487571859197
UPO,PEMB,0.009464823996442042
UPO,RA,0.0009520828872160635
UPO,PDOEW,0.00030802681645225583
UPO,PDMB,0.0029402559752260784
UPO,AOA,0.0013441170172462072
UPO,PTENP,0.006188538766904413
UPO,AVP,0.0005880511950452157
UPO,VTHOV,0.0010640926386532475
UPO,RV,0.001960170650150719
UPO,RWD,0.003920341300301438
UPO,VUOT,0.01108896539228121
UPO,PDHEB,0.0017641535851356473
UPO,VTUOA,0.0015681365201205752
UPO,PDHENP,0.0007280633843416956
UPO,PDVENP,0.0006440560707638076
UPO,VVHOK,0.002184190153025087
UPO,UPB,8.400731357788795e-05
UPO,PW,0.0001960170650150719
UPO,PDVEB,0.0005040438814673278
UPO,PDMP,0.0030522657266632623
UPO,PDHEW,0.00011200975143718394
UPO,PDVEW,2.8002437859295985e-05
UPO,VVUOM,0.0006720585086231036
UPO,RK,0.0018761633365728312
UPO,THBB,0.0004200365678894398
UPO,THPB,0.0007280633843416956
UPO,THBO,0.0019881730880100153
UPO,NME,8.400731357788795e-05
UPO,PDHEDP,0.0001680146271557759
UPO,PDVEDP,0.0001960170650150719
UPO,NSMD,0.0001960170650150719
UPO,PEENP,0.0018761633365728312
UPO,PEEB,0.00028002437859295985
UPO,PTMP,0.00011200975143718394
UPO,THNB,2.8002437859295985e-05
UPO,PDMW,8.400731357788795e-05
UPO,AVA,0.0012041048279497273
UPO,PEMW,0.0003920341300301438
UPO,THPO,0.0002520219407336639
UPO,TRBB,0.0003920341300301438
UPO,TRAO,0.00022401950287436788
UPO,PEEDP,0.0002520219407336639
UPO,UPG,0.00014001218929647993
UPO,AOP,0.00014001218929647993
UPO,RO,5.600487571859197e-05
UPO,TRBO,2.8002437859295985e-05
VVHOG,START,0.036585185063170204
VVHOG,STOP,0.036585185063170204
VVHOG,LB,0.11833856474272829
VVHOG,NSE,0.17154293432604723
VVHOG,SVS,0.2004051215218816
VVHOG,ASA,0.08316724044210907
VVHOG,NSM,0.09562832528949579
VVHOG,VTHOK,0.02047083147251921
VVHOG,LO,0.031222718213115026
VVHOG,THAB,0.005768502199014973
VVHOG,NM,0.020329769885848885
VVHOG,UPI,0.028312301121152465
VVHOG,VTHOG,0.08157215088150305
VVHOG,PB,0.039932788134073374
VVHOG,VTUOP,0.04404174519410242
VVHOG,ZE,0.05525982856881631
VVHOG,KN,0.06808310866296964
VVHOG,ZM,0.0714392036165898
VVHOG,KO,0.02957372257153808
VVHOG,TRAB,0.002156187715165791
VVHOG,VTHOO,0.014925299379004761
VVHOG,VVHOO,0.002100182839447199
VVHOG,VVUOP,0.025896096519387662
VVHOG,BS,0.04609201271640119
VVHOG,VTUOM,0.040592585165444804
VVHOG,THAO,0.007784677724884284
VVHOG,UPV,0.0037523266731456623
VVHOG,ZPL,0.009520828872160636
VVHOG,RL,0.0047044095603617254
VVHOG,ZPR,0.009521615920191016
VVHOG,NEE,0.015821377390502232
VVHOG,PO,0.008148709417055132
VVHOG,NA,0.060513268213938626
VVHOG,UPO,0.009270118678144274
VVHOG,VVHOG,0.025006439357694775
VVHOG,ASP,0.01478528718970828
VVHOG,UPD,0.0017081487094170553
VVHOG,PA,0.012041048279497273
VVHOG,BV,0.001736151147276351
VVHOG,PDOENP,0.009940865440050075
VVHOG,VTHSO,0.0034442998566934064
VVHOG,UPW,0.009940865440050075
VVHOG,UXD,0.0024642145316180466
VVHOG,RS,0.015709367639065046
VVHOG,PEMP,0.01380520186463292
VVHOG,UPS,0.006384555831919485
VVHOG,PTEDP,0.0006440560707638076
VVHOG,PTEW,5.600487571859197e-05
VVHOG,BO,0.0004200365678894398
VVHOG,NSED,0.00030802681645225583
VVHOG,RSF,2.8002437859295985e-05
VVHOG,VTHSG,0.007448648470572731
VVHOG,PTEB,0.0033322901052562225
VVHOG,PV,0.0005600487571859197
VVHOG,PEMB,0.009464823996442042
VVHOG,RA,0.0009520828872160635
VVHOG,PDOEW,0.00030802681645225583
VVHOG,PDMB,0.0029402559752260784
VVHOG,AOA,0.0013441170172462072
VVHOG,PTENP,0.006188538766904413
VVHOG,AVP,0.0005880511950452157
VVHOG,VTHOV,0.0010640926386532475
VVHOG,RV,0.001960170650150719
VVHOG,RWD,0.003920341300301438
VVHOG,VUOT,0.0215384035945284
VVHOG,PDHEB,0.0017641535851356473
VVHOG,VTUOA,0.0015681365201205752
VVHOG,PDHENP,0.0007280633843416956
VVHOG,PDVENP,0.0006440560707638076
VVHOG,VVHOK,0.002184190153025087
VVHOG,UPB,8.400731357788795e-05
VVHOG,PW,0.0001960170650150719
VVHOG,PDVEB,0.0005040438814673278
VVHOG,PDMP,0.0030522657266632623
VVHOG,PDHEW,0.00011200975143718394
VVHOG,PDVEW,2.8002437859295985e-05
VVHOG,VVUOM,0.0007563281715444519
VVHOG,RK,0.0018761633365728312
VVHOG,THBB,0.0004200365678894398
VVHOG,THPB,0.0007280633843416956
VVHOG,THBO,0.0019881730880100153
VVHOG,NME,8.400731357788795e-05
VVHOG,PDHEDP,0.0001680146271557759
VVHOG,PDVEDP,0.0001960170650150719
VVHOG,NSMD,0.0001960170650150719
VVHOG,PEENP,0.0018761633365728312
VVHOG,PEEB,0.00028002437859295985
VVHOG,PTMP,0.00011200975143718394
VVHOG,THNB,2.8002437859295985e-05
VVHOG,PDMW,8.400731357788795e-05
VVHOG,AVA,0.0012041048279497273
VVHOG,PEMW,0.0003920341300301438
VVHOG,THPO,0.0002520219407336639
VVHOG,TRBB,0.0003920341300301438
VVHOG,TRAO,0.00022401950287436788
VVHOG,PEEDP,0.0002520219407336639
VVHOG,UPG,0.00014001218929647993
VVHOG,AOP,0.00014001218929647993
VVHOG,RO,5.600487571859197e-05
VVHOG,TRBO,2.8002437859295985e-05
ASP,START,0.036585185063170204
ASP,STOP,0.03672723051771566
ASP,LB,0.11924861326162511
ASP,NSE,0.17182702523513813
ASP,SVS,0.2087155786209623
ASP,ASA,0.08330928589665453
ASP,NSM,0.09577037074404124
ASP,VTHOK,0.04243488918447018
ASP,LO,0.03136476366766048
ASP,THAB,0.005768502199014973
ASP,NM,0.02047181534039434
ASP,UPI,0.02914286802615757
ASP,VTHOG,0.08166120859345402
ASP,PB,0.040363712546739365
ASP,VTUOP,0.019013655306461975
ASP,ZE,0.05328300272611968
ASP,KN,0.07053139773344973
ASP,ZM,0.07665626183926601
ASP,KO,0.03339203207102735
ASP,TRAB,0.002156187715165791
ASP,VTHOO,0.014925299379004761
ASP,VVHOO,0.002100182839447199
ASP,VVUOP,0.009884860564331483
ASP,BS,0.04722837635276483
ASP,VTUOM,0.03696164798464807
ASP,THAO,0.007784677724884284
ASP,UPV,0.003894372127691117
ASP,ZPL,0.009804919781251545
ASP,RL,0.0047044095603617254
ASP,ZPR,0.012961988749608789
ASP,NEE,0.015821377390502232
ASP,PO,0.008148709417055132
ASP,NA,0.06065531366848408
ASP,UPO,0.009985133999901169
ASP,VVHOG,0.025206260603864335
ASP,ASP,0.01478528718970828
ASP,UPD,0.0017081487094170553
ASP,PA,0.012325139188588182
ASP,BV,0.001736151147276351
ASP,PDOENP,0.009940865440050075
ASP,VTHSO,0.0034442998566934064
ASP,UPW,0.009940865440050075
ASP,UXD,0.0024642145316180466
ASP,RS,0.01613550400270141
ASP,PEMP,0.013947247319178374
ASP,UPS,0.006384555831919485
ASP,PTEDP,0.0006440560707638076
ASP,PTEW,5.600487571859197e-05
ASP,BO,0.0004200365678894398
ASP,NSED,0.00030802681645225583
ASP,RSF,2.8002437859295985e-05
ASP,VTHSG,0.007448648470572731
ASP,PTEB,0.0033322901052562225
ASP,PV,0.0005600487571859197
ASP,PEMB,0.009464823996442042
ASP,RA,0.0009520828872160635
ASP,PDOEW,0.00030802681645225583
ASP,PDMB,0.0029402559752260784
ASP,AOA,0.0013441170172462072
ASP,PTENP,0.006188538766904413
ASP,AVP,0.0005880511950452157
ASP,VTHOV,0.0010640926386532475
ASP,RV,0.001960170650150719
ASP,RWD,0.003920341300301438
ASP,VUOT,0.01108896539228121
ASP,PDHEB,0.0017641535851356473
ASP,VTUOA,0.0015681365201205752
ASP,PDHENP,0.0007280633843416956
ASP,PDVENP,0.0006440560707638076
ASP,VVHOK,0.007155781062115996
ASP,UPB,8.400731357788795e-05
ASP,PW,0.0001960170650150719
ASP,PDVEB,0.0005040438814673278
ASP,PDMP,0.003194311181208717
ASP,PDHEW,0.00011200975143718394
ASP,PDVEW,2.8002437859295985e-05
ASP,VVUOM,0.0008141039631685582
ASP,RK,0.0018761633365728312
ASP,THBB,0.0004200365678894398
ASP,THPB,0.0007280633843416956
ASP,THBO,0.0019881730880100153
ASP,NME,8.400731357788795e-05
ASP,PDHEDP,0.0001680146271557759
ASP,PDVEDP,0.0001960170650150719
ASP,NSMD,0.0001960170650150719
ASP,PEENP,0.0018761633365728312
ASP,PEEB,0.00028002437859295985
ASP,PTMP,0.00011200975143718394
ASP,THNB,2.8002437859295985e-05
ASP,PDMW,8.400731357788795e-05
ASP,AVA,0.0012041048279497273
ASP,PEMW,0.0003920341300301438
ASP,THPO,0.0002520219407336639
ASP,TRBB,0.0003920341300301438
ASP,TRAO,0.00022401950287436788
ASP,PEEDP,0.0002520219407336639
ASP,UPG,0.00014001218929647993
ASP,AOP,0.00014001218929647993
ASP,RO,5.600487571859197e-05
ASP,TRBO,2.8002437859295985e-05
UPD,START,0.036585185063170204
UPD,STOP,0.036585185063170204
UPD,LB,0.16743462294865938
UPD,NSE,0.17154293432604723
UPD,SVS,0.1940848968027805
UPD,ASA,0.08439674863883039
UPD,NSM,0.09562832528949579
UPD,VTHOK,0.020133752820833815
UPD,LO,0.031222718213115026
UPD,THAB,0.006998010395736285
UPD,NM,0.020329769885848885
UPD,UPI,0.027722413480703027
UPD,VTHOG,0.08123507222981766
UPD,PB,0.039511439819466636
UPD,VTUOP,0.019013655306461975
UPD,ZE,0.05172050272611968
UPD,KN,0.06513367046072245
UPD,ZM,0.06983808002108419
UPD,KO,0.028562486616481902
UPD,TRAB,0.002156187715165791
UPD,VTHOO,0.014925299379004761
UPD,VVHOO,0.002100182839447199
UPD,VVUOP,0.009884860564331483
UPD,BS,0.04609201271640119
UPD,VTUOM,0.03511505707555716
UPD,THAO,0.010243694118326907
UPD,UPV,0.0037523266731456623
UPD,ZPL,0.009520828872160636
UPD,RL,0.0047044095603617254
UPD,ZPR,0.009268806931426971
UPD,NEE,0.015821377390502232
UPD,PO,0.008148709417055132
UPD,NA,0.060513268213938626
UPD,UPO,0.008848770363537532
UPD,VVHOG,0.024922169694773427
UPD,ASP,0.01478528718970828
UPD,UPD,0.0017081487094170553
UPD,PA,0.01572957286966121
UPD,BV,0.001736151147276351
UPD,PDOENP,0.011170373636771386
UPD,VTHSO,0.0034442998566934064
UPD,UPW,0.009940865440050075
UPD,UXD,0.0024642145316180466
UPD,RS,0.015709367639065046
UPD,PEMP,0.015034710061354232
UPD,UPS,0.006384555831919485
UPD,PTEDP,0.0006440560707638076
UPD,PTEW,5.600487571859197e-05
UPD,BO,0.0004200365678894398
UPD,NSED,0.00030802681645225583
UPD,RSF,2.8002437859295985e-05
UPD,VTHSG,0.007448648470572731
UPD,PTEB,0.0033322901052562225
UPD,PV,0.0005600487571859197
UPD,PEMB,0.020530397766933845
UPD,RA,0.0009520828872160635
UPD,PDOEW,0.00030802681645225583
